Station,Date(NZST),Amount(mm),SofG,Deficit(mm),Runoff(mm),Period(Hrs),Freq
1962,2020 06 13 09 00,0.2,-,50.4,0.0,24,D
1962,2020 06 14 09 00,0.0,-,51.4,0.0,24,D
1962,2020 06 15 09 00,0.0,-,52.4,0.0,24,D
1962,2020 06 16 09 00,0.2,-,53.1,0.0,24,D
1962,2020 06 17 09 00,0.0,-,54.1,0.0,24,D
1962,2020 06 18 09 00,0.6,-,54.5,0.0,24,D
1962,2020 06 19 09 00,25.4,-,30.0,0.0,24,D
1962,2020 06 20 09 00,0.0,-,31.0,0.0,24,D
1962,2020 06 21 09 00,11.8,-,20.1,0.0,24,D
1962,2020 06 22 09 00,0.0,-,21.1,0.0,24,D
1962,2020 06 23 09 00,0.0,-,22.1,0.0,24,D
1962,2020 06 24 09 00,0.0,-,23.0,0.0,24,D
1962,2020 06 25 09 00,65.6,-,0.0,41.6,24,D
1962,2020 06 26 09 00,0.4,-,0.6,0.0,24,D
1962,2020 06 27 09 00,18.8,-,0.0,17.3,24,D
1962,2020 06 28 09 00,8.6,-,0.0,7.6,24,D
1962,2020 06 29 09 00,5.0,-,0.0,4.0,24,D
1962,2020 06 30 09 00,10.0,-,0.0,9.0,24,D
1962,2020 07 01 09 00,0.0,-,1.0,0.0,24,D
1962,2020 07 02 09 00,2.0,-,0.0,0.0,24,D
1962,2020 07 03 09 00,0.0,-,1.0,0.0,24,D
1962,2020 07 04 09 00,0.0,-,2.0,0.0,24,D
1962,2020 07 05 09 00,0.0,-,3.0,0.0,24,D
1962,2020 07 06 09 00,16.0,-,0.0,12.0,24,D
1962,2020 07 07 09 00,10.6,-,0.0,9.6,24,D
1962,2020 07 08 09 00,5.6,-,0.0,4.6,24,D
1962,2020 07 09 09 00,9.6,-,0.0,8.6,24,D
1962,2020 07 10 09 00,1.4,-,0.0,0.4,24,D
1962,2020 07 11 09 00,1.0,-,0.0,0.0,24,D
1962,2020 07 12 09 00,0.8,-,0.2,0.0,24,D
1962,2020 07 13 09 00,0.0,-,1.2,0.0,24,D
1962,2020 07 14 09 00,0.0,-,2.2,0.0,24,D
1962,2020 07 15 09 00,0.4,-,2.8,0.0,24,D
1962,2020 07 16 09 00,13.2,-,0.0,9.4,24,D
1962,2020 07 17 09 00,0.2,-,0.8,0.0,24,D
1962,2020 07 18 09 00,2.4,-,0.0,0.6,24,D
1962,2020 07 19 09 00,0.2,-,0.8,0.0,24,D
1962,2020 07 20 09 00,0.0,-,1.8,0.0,24,D
1962,2020 07 21 09 00,0.6,-,2.2,0.0,24,D
1962,2020 07 22 09 00,17.0,-,0.0,13.8,24,D
1962,2020 07 23 09 00,7.6,-,0.0,6.6,24,D
1962,2020 07 24 09 00,2.2,-,0.0,1.2,24,D
1962,2020 07 25 09 00,0.4,-,0.6,0.0,24,D
1962,2020 07 26 09 00,0.2,-,1.4,0.0,24,D
1962,2020 07 27 09 00,0.2,-,2.2,0.0,24,D
1962,2020 07 28 09 00,0.0,-,3.2,0.0,24,D
1962,2020 07 29 09 00,0.0,-,4.2,0.0,24,D
1962,2020 07 30 09 00,0.0,-,5.2,0.0,24,D
1962,2020 07 31 09 00,0.0,-,6.2,0.0,24,D
1962,2020 08 01 09 00,0.2,-,7.1,0.0,24,D
1962,2020 08 02 09 00,0.4,-,8.2,0.0,24,D
1962,2020 08 03 09 00,0.2,-,9.5,0.0,24,D
1962,2020 08 04 09 00,0.4,-,10.6,0.0,24,D
1962,2020 08 05 09 00,0.0,-,12.1,0.0,24,D
1962,2020 08 06 09 00,0.2,-,13.4,0.0,24,D
1962,2020 08 07 09 00,4.8,-,10.2,0.0,24,D
1962,2020 08 08 09 00,18.2,-,0.0,6.5,24,D
1962,2020 08 09 09 00,3.6,-,0.0,2.1,24,D
1962,2020 08 10 09 00,3.0,-,0.0,1.5,24,D
1962,2020 08 11 09 00,2.8,-,0.0,1.3,24,D
1962,2020 08 12 09 00,14.4,-,0.0,12.9,24,D
1962,2020 08 13 09 00,0.0,-,1.5,0.0,24,D
1962,2020 08 14 09 00,0.0,-,3.0,0.0,24,D
1962,2020 08 15 09 00,0.0,-,4.6,0.0,24,D
1962,2020 08 16 09 00,0.0,-,6.1,0.0,24,D
1962,2020 08 17 09 00,0.2,-,7.4,0.0,24,D
1962,2020 08 18 09 00,0.0,-,8.9,0.0,24,D
1962,2020 08 19 09 00,7.6,-,2.8,0.0,24,D
1962,2020 08 20 09 00,13.0,-,0.0,8.6,24,D
1962,2020 08 21 09 00,3.6,-,0.0,2.1,24,D
1962,2020 08 22 09 00,6.6,-,0.0,5.1,24,D
1962,2020 08 23 09 00,3.0,-,0.0,1.5,24,D
1962,2020 08 24 09 00,9.0,-,0.0,7.5,24,D
1962,2020 08 25 09 00,17.2,-,0.0,15.7,24,D
1962,2020 08 26 09 00,8.0,-,0.0,6.5,24,D
1962,2020 08 27 09 00,0.8,-,0.7,0.0,24,D
1962,2020 08 28 09 00,3.8,-,0.0,1.6,24,D
1962,2020 08 29 09 00,0.0,-,1.5,0.0,24,D
1962,2020 08 30 09 00,0.2,-,2.8,0.0,24,D
1962,2020 08 31 09 00,0.0,-,4.4,0.0,24,D
1962,2020 09 01 09 00,0.0,-,5.9,0.0,24,D
1962,2020 09 02 09 00,5.8,-,2.8,0.0,24,D
1962,2020 09 03 09 00,0.0,-,5.6,0.0,24,D
1962,2020 09 04 09 00,0.0,-,8.3,0.0,24,D
1962,2020 09 05 09 00,0.0,-,11.1,0.0,24,D
1962,2020 09 06 09 00,0.0,-,13.9,0.0,24,D
1962,2020 09 07 09 00,4.8,-,11.8,0.0,24,D
1962,2020 09 08 09 00,0.0,-,14.6,0.0,24,D
1962,2020 09 09 09 00,0.0,-,17.3,0.0,24,D
1962,2020 09 10 09 00,0.0,-,20.1,0.0,24,D
1962,2020 09 11 09 00,2.8,-,20.0,0.0,24,D
1962,2020 09 12 09 00,0.0,-,22.8,0.0,24,D
1962,2020 09 13 09 00,0.0,-,25.6,0.0,24,D
1962,2020 09 14 09 00,0.0,-,28.3,0.0,24,D
1962,2020 09 15 09 00,2.0,-,29.1,0.0,24,D
1962,2020 09 16 09 00,3.0,-,28.8,0.0,24,D
1962,2020 09 17 09 00,0.0,-,31.6,0.0,24,D
1962,2020 09 18 09 00,0.0,-,34.3,0.0,24,D
1962,2020 09 19 09 00,5.4,-,31.7,0.0,24,D
1962,2020 09 20 09 00,1.0,-,33.5,0.0,24,D
1962,2020 09 21 09 00,0.4,-,35.8,0.0,24,D
1962,2020 09 22 09 00,0.2,-,38.4,0.0,24,D
1962,2020 09 23 09 00,0.0,-,41.1,0.0,24,D
1962,2020 09 24 09 00,0.8,-,43.1,0.0,24,D
1962,2020 09 25 09 00,0.4,-,45.4,0.0,24,D
1962,2020 09 26 09 00,0.0,-,48.2,0.0,24,D
1962,2020 09 27 08 00,0.8,-,50.2,0.0,24,D
1962,2020 09 28 08 00,11.8,-,41.1,0.0,24,D
1962,2020 09 29 08 00,3.8,-,40.1,0.0,24,D
1962,2020 09 30 08 00,0.8,-,42.0,0.0,24,D
1962,2020 10 01 08 00,0.2,-,44.6,0.0,24,D
1962,2020 10 02 08 00,0.0,-,48.0,0.0,24,D
1962,2020 10 03 08 00,0.2,-,51.3,0.0,24,D
1962,2020 10 04 08 00,0.0,-,54.8,0.0,24,D
1962,2020 10 05 08 00,0.0,-,58.2,0.0,24,D
1962,2020 10 06 08 00,0.0,-,61.7,0.0,24,D
1962,2020 10 07 08 00,0.0,-,65.2,0.0,24,D
1962,2020 10 08 08 00,0.4,-,68.2,0.0,24,D
1962,2020 10 09 08 00,0.2,-,71.5,0.0,24,D
1962,2020 10 10 08 00,0.0,-,75.0,0.0,24,D
1962,2020 10 11 08 00,0.0,-,78.4,0.0,24,D
1962,2020 10 12 08 00,0.0,-,81.7,0.0,24,D
1962,2020 10 13 08 00,9.0,-,75.9,0.0,24,D
1962,2020 10 14 08 00,5.0,-,74.3,0.0,24,D
1962,2020 10 15 08 00,0.4,-,77.4,0.0,24,D
1962,2020 10 16 08 00,1.6,-,79.1,0.0,24,D
1962,2020 10 17 08 00,0.0,-,82.4,0.0,24,D
1962,2020 10 18 08 00,0.0,-,85.5,0.0,24,D
1962,2020 10 19 08 00,1.4,-,87.1,0.0,24,D
1962,2020 10 20 08 00,0.0,-,90.0,0.0,24,D
1962,2020 10 22 08 00,0.2,-,95.2,0.0,24,D
1962,2020 10 23 08 00,0.0,-,97.8,0.0,24,D
1962,2020 10 24 08 00,5.2,-,95.0,0.0,24,D
1962,2020 10 25 08 00,0.0,-,97.5,0.0,24,D
1962,2020 10 26 08 00,0.0,-,99.9,0.0,24,D
1962,2020 10 27 08 00,0.0,-,102.2,0.0,24,D
1962,2020 10 28 08 00,0.0,-,104.5,0.0,24,D
1962,2020 10 29 08 00,0.0,-,106.6,0.0,24,D
1962,2020 10 30 08 00,0.0,-,108.6,0.0,24,D
1962,2020 10 31 08 00,0.0,-,110.5,0.0,24,D
1962,2020 11 01 08 00,9.8,-,102.5,0.0,24,D
1962,2020 11 02 08 00,0.0,-,105.5,0.0,24,D
1962,2020 11 03 08 00,0.0,-,108.3,0.0,24,D
1962,2020 11 04 08 00,0.4,-,110.5,0.0,24,D
1962,2020 11 05 08 00,1.6,-,111.4,0.0,24,D
1962,2020 11 06 08 00,28.0,-,85.8,0.0,24,D
1962,2020 11 07 08 00,0.2,-,89.6,0.0,24,D
1962,2020 11 08 08 00,18.8,-,74.6,0.0,24,D
1962,2020 11 09 08 00,0.0,-,79.4,0.0,24,D
1962,2020 11 10 08 00,3.6,-,80.2,0.0,24,D
1962,2020 11 11 08 00,20.0,-,64.6,0.0,24,D
1962,2020 11 12 08 00,0.2,-,69.1,0.0,24,D
1962,2020 11 13 08 00,0.0,-,73.8,0.0,24,D
1962,2020 11 14 08 00,0.0,-,78.5,0.0,24,D
1962,2020 11 15 08 00,0.0,-,83.0,0.0,24,D
1962,2020 11 16 08 00,0.0,-,87.2,0.0,24,D
1962,2020 11 17 08 00,0.8,-,90.4,0.0,24,D
1962,2020 11 18 08 00,0.0,-,94.1,0.0,24,D
1962,2020 11 19 08 00,1.2,-,96.4,0.0,24,D
1962,2020 11 20 08 00,0.0,-,99.8,0.0,24,D
1962,2020 11 21 08 00,0.0,-,102.9,0.0,24,D
1962,2020 11 22 08 00,0.8,-,105.1,0.0,24,D
1962,2020 11 23 08 00,0.0,-,107.9,0.0,24,D
1962,2020 11 24 08 00,0.0,-,110.6,0.0,24,D
1962,2020 11 25 08 00,14.6,-,98.4,0.0,24,D
1962,2020 11 26 08 00,4.2,-,97.5,0.0,24,D
1962,2020 11 27 08 00,2.2,-,98.6,0.0,24,D
1962,2020 11 28 08 00,0.0,-,101.8,0.0,24,D
1962,2020 11 29 08 00,0.0,-,104.8,0.0,24,D
1962,2020 11 30 08 00,1.4,-,106.3,0.0,24,D
1962,2020 12 01 08 00,7.8,-,101.2,0.0,24,D
1962,2020 12 02 08 00,0.0,-,105.1,0.0,24,D
1962,2020 12 03 08 00,0.0,-,108.6,0.0,24,D
1962,2020 12 04 08 00,0.6,-,111.2,0.0,24,D
1962,2020 12 05 08 00,0.0,-,114.3,0.0,24,D
1962,2020 12 06 08 00,0.2,-,116.9,0.0,24,D
1962,2020 12 07 08 00,0.0,-,119.5,0.0,24,D
1962,2020 12 08 08 00,1.0,-,120.9,0.0,24,D
1962,2020 12 09 08 00,0.0,-,123.1,0.0,24,D
1962,2020 12 10 08 00,19.6,-,105.6,0.0,24,D
1962,2020 12 11 08 00,0.2,-,108.9,0.0,24,D
1962,2020 12 12 08 00,0.0,-,112.1,0.0,24,D
1962,2020 12 13 08 00,0.0,-,115.1,0.0,24,D
1962,2020 12 14 08 00,0.0,-,117.8,0.0,24,D
1962,2020 12 15 08 00,0.0,-,120.4,0.0,24,D
1962,2020 12 16 08 00,0.0,-,122.7,0.0,24,D
1962,2020 12 17 08 00,0.0,-,124.8,0.0,24,D
1962,2020 12 18 08 00,0.0,-,126.8,0.0,24,D
1962,2020 12 19 08 00,0.0,-,128.6,0.0,24,D
1962,2020 12 20 08 00,0.0,-,130.3,0.0,24,D
1962,2020 12 21 08 00,0.0,-,131.8,0.0,24,D
1962,2020 12 22 08 00,1.2,-,132.1,0.0,24,D
1962,2020 12 23 08 00,1.2,-,132.3,0.0,24,D
1962,2020 12 24 08 00,3.2,-,130.5,0.0,24,D
1962,2020 12 25 08 00,1.4,-,130.6,0.0,24,D
1962,2020 12 26 08 00,1.4,-,130.7,0.0,24,D
1962,2020 12 27 08 00,2.0,-,130.2,0.0,24,D
1962,2020 12 28 08 00,4.2,-,127.6,0.0,24,D
1962,2020 12 29 08 00,0.0,-,129.3,0.0,24,D
1962,2020 12 30 08 00,0.0,-,130.9,0.0,24,D
1962,2020 12 31 08 00,0.0,-,132.4,0.0,24,D
1962,2021 01 01 08 00,0.0,-,133.8,0.0,24,D
1962,2021 01 02 08 00,0.0,-,135.1,0.0,24,D
1962,2021 01 03 08 00,5.2,-,131.1,0.0,24,D
1962,2021 01 04 08 00,2.6,-,130.0,0.0,24,D
1962,2021 01 05 08 00,0.0,-,131.6,0.0,24,D
1962,2021 01 06 08 00,0.0,-,133.0,0.0,24,D
1962,2021 01 07 08 00,0.0,-,134.4,0.0,24,D
1962,2021 01 08 08 00,16.2,-,119.4,0.0,24,D
1962,2021 01 09 08 00,4.8,-,117.0,0.0,24,D
1962,2021 01 10 08 00,0.0,-,119.6,0.0,24,D
1962,2021 01 11 08 00,0.0,-,122.0,0.0,24,D
1962,2021 01 12 08 00,0.0,-,124.2,0.0,24,D
1962,2021 01 13 08 00,0.0,-,126.3,0.0,24,D
1962,2021 01 14 08 00,0.0,-,128.1,0.0,24,D
1962,2021 01 15 08 00,0.0,-,129.9,0.0,24,D
1962,2021 01 16 08 00,0.0,-,131.5,0.0,24,D
1962,2021 01 17 08 00,0.0,-,132.9,0.0,24,D
1962,2021 01 18 08 00,1.4,-,132.9,0.0,24,D
1962,2021 01 19 08 00,0.0,-,134.2,0.0,24,D
1962,2021 01 20 08 00,7.2,-,128.3,0.0,24,D
1962,2021 01 21 08 00,2.4,-,127.6,0.0,24,D
1962,2021 01 22 08 00,0.6,-,128.8,0.0,24,D
1962,2021 01 23 08 00,0.0,-,130.4,0.0,24,D
1962,2021 01 24 08 00,0.0,-,132.0,0.0,24,D
1962,2021 01 25 08 00,0.0,-,133.4,0.0,24,D
1962,2021 01 26 08 00,0.0,-,134.7,0.0,24,D
1962,2021 01 27 08 00,0.0,-,135.9,0.0,24,D
1962,2021 01 28 08 00,0.2,-,136.8,0.0,24,D
1962,2021 01 29 08 00,0.0,-,137.9,0.0,24,D
1962,2021 01 30 08 00,0.0,-,138.8,0.0,24,D
1962,2021 01 31 08 00,0.0,-,139.7,0.0,24,D
1962,2021 02 01 08 00,0.0,-,140.5,0.0,24,D
1962,2021 02 02 08 00,0.0,-,141.2,0.0,24,D
1962,2021 02 03 08 00,0.0,-,141.8,0.0,24,D
1962,2021 02 04 08 00,0.0,-,142.3,0.0,24,D
1962,2021 02 05 08 00,0.0,-,142.8,0.0,24,D
1962,2021 02 06 08 00,0.0,-,143.3,0.0,24,D
1962,2021 02 07 08 00,0.0,-,143.8,0.0,24,D
1962,2021 02 08 08 00,0.0,-,144.2,0.0,24,D
1962,2021 02 09 08 00,0.2,-,144.4,0.0,24,D
1962,2021 02 10 08 00,1.8,-,143.0,0.0,24,D
1962,2021 02 11 08 00,7.6,-,135.8,0.0,24,D
1962,2021 02 12 08 00,0.0,-,136.8,0.0,24,D
1962,2021 02 13 08 00,0.0,-,137.7,0.0,24,D
1962,2021 02 14 08 00,0.0,-,138.5,0.0,24,D
1962,2021 02 15 08 00,12.8,-,126.5,0.0,24,D
1962,2021 02 16 08 00,26.8,-,101.3,0.0,24,D
1962,2021 02 17 08 00,0.0,-,104.6,0.0,24,D
1962,2021 02 18 08 00,0.0,-,107.6,0.0,24,D
1962,2021 02 19 08 00,0.0,-,110.5,0.0,24,D
1962,2021 02 20 08 00,0.0,-,113.1,0.0,24,D
1962,2021 02 21 08 00,0.0,-,115.6,0.0,24,D
1962,2021 02 22 08 00,0.0,-,117.9,0.0,24,D
1962,2021 02 23 08 00,0.0,-,120.1,0.0,24,D
1962,2021 02 24 08 00,0.0,-,122.1,0.0,24,D
1962,2021 02 25 08 00,0.0,-,124.0,0.0,24,D
1962,2021 02 26 08 00,0.0,-,125.7,0.0,24,D
1962,2021 02 27 08 00,0.0,-,127.4,0.0,24,D
1962,2021 02 28 08 00,0.0,-,128.9,0.0,24,D
1962,2021 03 01 08 00,0.0,-,130.3,0.0,24,D
1962,2021 03 02 08 00,8.6,-,122.7,0.0,24,D
1962,2021 03 03 08 00,1.8,-,122.2,0.0,24,D
1962,2021 03 04 08 00,4.2,-,119.4,0.0,24,D
1962,2021 03 05 08 00,1.4,-,119.5,0.0,24,D
1962,2021 03 06 08 00,0.2,-,120.8,0.0,24,D
1962,2021 03 07 08 00,2.0,-,120.2,0.0,24,D
1962,2021 03 08 08 00,0.2,-,121.5,0.0,24,D
1962,2021 03 09 08 00,0.0,-,122.9,0.0,24,D
1962,2021 03 10 08 00,0.8,-,123.4,0.0,24,D
1962,2021 03 11 08 00,4.6,-,120.1,0.0,24,D
1962,2021 03 12 08 00,0.2,-,121.4,0.0,24,D
1962,2021 03 13 08 00,0.2,-,122.6,0.0,24,D
1962,2021 03 14 08 00,0.0,-,123.9,0.0,24,D
1962,2021 03 15 08 00,0.0,-,125.2,0.0,24,D
1962,2021 03 16 08 00,0.0,-,126.4,0.0,24,D
1962,2021 03 17 08 00,0.0,-,127.6,0.0,24,D
1962,2021 03 18 08 00,0.4,-,128.3,0.0,24,D
1962,2021 03 19 08 00,0.2,-,129.2,0.0,24,D
1962,2021 03 20 08 00,0.0,-,130.2,0.0,24,D
1962,2021 03 21 08 00,0.0,-,131.1,0.0,24,D
1962,2021 03 22 08 00,0.0,-,132.1,0.0,24,D
1962,2021 03 23 08 00,0.0,-,133.0,0.0,24,D
1962,2021 03 24 08 00,0.0,-,133.8,0.0,24,D
1962,2021 03 25 08 00,0.0,-,134.6,0.0,24,D
1962,2021 03 26 08 00,0.0,-,135.3,0.0,24,D
1962,2021 03 27 08 00,0.0,-,136.1,0.0,24,D
1962,2021 03 28 08 00,0.2,-,136.5,0.0,24,D
1962,2021 03 29 08 00,4.0,-,133.2,0.0,24,D
1962,2021 03 30 08 00,5.4,-,128.6,0.0,24,D
1962,2021 03 31 08 00,2.6,-,127.1,0.0,24,D
1962,2021 04 01 08 00,12.2,-,116.0,0.0,24,D
1962,2021 04 02 08 00,6.0,-,111.0,0.0,24,D
1962,2021 04 03 08 00,0.2,-,112.0,0.0,24,D
1962,2021 04 04 09 00,0.2,-,113.0,0.0,24,D
1962,2021 04 05 09 00,0.0,-,114.1,0.0,24,D
1962,2021 04 06 09 00,0.0,-,115.2,0.0,24,D
1962,2021 04 07 09 00,0.0,-,116.2,0.0,24,D
1962,2021 04 08 09 00,0.0,-,117.3,0.0,24,D
1962,2021 04 09 09 00,0.0,-,118.2,0.0,24,D
1962,2021 04 10 09 00,2.8,-,116.4,0.0,24,D
1962,2021 04 11 09 00,15.4,-,102.0,0.0,24,D
1962,2021 04 12 09 00,0.2,-,103.3,0.0,24,D
1962,2021 04 13 09 00,0.0,-,104.7,0.0,24,D
1962,2021 04 14 09 00,0.6,-,105.5,0.0,24,D
1962,2021 04 15 09 00,9.4,-,97.4,0.0,24,D
1962,2021 04 16 09 00,0.4,-,98.6,0.0,24,D
1962,2021 04 17 09 00,5.6,-,94.6,0.0,24,D
1962,2021 04 18 09 00,0.8,-,95.5,0.0,24,D
1962,2021 04 19 09 00,1.0,-,96.1,0.0,24,D
1962,2021 04 20 09 00,0.0,-,97.7,0.0,24,D
1962,2021 04 21 09 00,6.8,-,92.5,0.0,24,D
1962,2021 04 22 09 00,0.2,-,94.1,0.0,24,D
1962,2021 04 23 09 00,0.0,-,95.8,0.0,24,D
1962,2021 04 24 09 00,7.4,-,90.0,0.0,24,D
1962,2021 04 25 09 00,0.6,-,91.2,0.0,24,D
1962,2021 04 26 09 00,3.0,-,90.0,0.0,24,D
1962,2021 04 27 09 00,1.2,-,90.6,0.0,24,D
1962,2021 04 28 09 00,3.6,-,88.8,0.0,24,D
1962,2021 04 29 09 00,0.2,-,90.5,0.0,24,D
1962,2021 04 30 09 00,0.0,-,92.3,0.0,24,D
1962,2021 05 01 09 00,0.0,-,94.0,0.0,24,D
1962,2021 05 02 09 00,0.0,-,95.1,0.0,24,D
1962,2021 05 03 09 00,0.2,-,95.9,0.0,24,D
1962,2021 05 04 09 00,0.0,-,96.9,0.0,24,D
1962,2021 05 05 09 00,0.0,-,97.9,0.0,24,D
1962,2021 05 06 09 00,0.0,-,98.8,0.0,24,D
1962,2021 05 07 09 00,0.0,-,99.8,0.0,24,D
1962,2021 05 08 09 00,0.0,-,100.7,0.0,24,D
1962,2021 05 09 09 00,1.8,-,99.8,0.0,24,D
1962,2021 05 10 09 00,2.0,-,98.7,0.0,24,D
1962,2021 05 11 09 00,0.6,-,99.1,0.0,24,D
1962,2021 05 12 09 00,10.0,-,90.0,0.0,24,D
1962,2021 05 13 09 00,2.0,-,89.1,0.0,24,D
1962,2021 05 14 09 00,0.0,-,90.2,0.0,24,D
1962,2021 05 15 09 00,17.2,-,74.1,0.0,24,D
1962,2021 05 16 09 00,0.0,-,75.5,0.0,24,D
1962,2021 05 17 09 00,0.0,-,76.9,0.0,24,D
1962,2021 05 18 09 00,3.6,-,74.7,0.0,24,D
1962,2021 05 19 09 00,7.6,-,68.4,0.0,24,D
1962,2021 05 20 09 00,0.4,-,69.4,0.0,24,D
1962,2021 05 21 09 00,0.0,-,70.8,0.0,24,D
1962,2021 05 22 09 00,0.0,-,72.2,0.0,24,D
1962,2021 05 23 09 00,0.0,-,73.6,0.0,24,D
1962,2021 05 24 09 00,2.0,-,73.0,0.0,24,D
1962,2021 05 25 09 00,0.0,-,74.3,0.0,24,D
1962,2021 05 26 09 00,0.0,-,75.7,0.0,24,D
1962,2021 05 27 09 00,0.0,-,77.1,0.0,24,D
1962,2021 05 28 09 00,0.0,-,78.4,0.0,24,D
1962,2021 05 29 09 00,2.0,-,77.8,0.0,24,D
1962,2021 05 30 09 00,1.8,-,77.3,0.0,24,D
1962,2021 05 31 09 00,11.6,-,67.0,0.0,24,D
1962,2021 06 01 09 00,4.2,-,64.2,0.0,24,D
1962,2021 06 02 09 00,0.2,-,64.8,0.0,24,D
1962,2021 06 03 09 00,0.4,-,65.2,0.0,24,D
1962,2021 06 04 09 00,0.0,-,66.1,0.0,24,D
1962,2021 06 05 09 00,0.2,-,66.7,0.0,24,D
1962,2021 06 06 09 00,0.2,-,67.3,0.0,24,D
1962,2021 06 07 09 00,13.6,-,54.5,0.0,24,D
1962,2021 06 08 09 00,5.2,-,50.1,0.0,24,D
1962,2021 06 09 09 00,0.0,-,50.9,0.0,24,D
1962,2021 06 10 09 00,0.0,-,51.7,0.0,24,D
1962,2021 06 11 09 00,0.2,-,52.4,0.0,24,D
1962,2021 06 12 09 00,0.0,-,53.2,0.0,24,D
1962,2021 06 13 09 00,0.2,-,53.8,0.0,24,D
1962,2021 06 14 09 00,0.2,-,54.4,0.0,24,D
1962,2021 06 15 09 00,19.6,-,35.6,0.0,24,D
1962,2021 06 16 09 00,1.6,-,34.8,0.0,24,D
1962,2021 06 17 09 00,3.0,-,32.6,0.0,24,D
1962,2021 06 18 09 00,1.0,-,32.4,0.0,24,D
1962,2021 06 19 09 00,30.8,-,2.5,0.0,24,D
1962,2021 06 20 09 00,11.4,-,0.0,8.1,24,D
1962,2021 06 21 09 00,5.0,-,0.0,4.2,24,D
1962,2021 06 22 09 00,0.0,-,0.8,0.0,24,D
1962,2021 06 23 09 00,0.0,-,1.6,0.0,24,D
1962,2021 06 24 09 00,0.2,-,2.2,0.0,24,D
1962,2021 06 25 09 00,0.2,-,2.9,0.0,24,D
1962,2021 06 26 09 00,0.0,-,3.7,0.0,24,D
1962,2021 06 27 09 00,0.8,-,3.7,0.0,24,D
1962,2021 06 28 09 00,4.2,-,0.3,0.0,24,D
1962,2021 06 29 09 00,3.2,-,0.0,2.1,24,D
1962,2021 06 30 09 00,1.0,-,0.0,0.2,24,D
1962,2021 07 01 09 00,0.0,-,0.8,0.0,24,D
1962,2021 07 02 09 00,0.2,-,1.7,0.0,24,D
1962,2021 07 03 09 00,0.2,-,2.5,0.0,24,D
1962,2021 07 04 09 00,0.2,-,3.4,0.0,24,D
1962,2021 07 05 09 00,0.2,-,4.3,0.0,24,D
1962,2021 07 06 09 00,0.0,-,5.4,0.0,24,D
1962,2021 07 07 09 00,12.6,-,0.0,6.2,24,D
1962,2021 07 08 09 00,0.6,-,0.5,0.0,24,D
1962,2021 07 09 09 00,2.8,-,0.0,1.3,24,D
1962,2021 07 10 09 00,2.2,-,0.0,1.1,24,D
1962,2021 07 11 09 00,0.6,-,0.5,0.0,24,D
1962,2021 07 12 09 00,0.0,-,1.5,0.0,24,D
1962,2021 07 13 09 00,0.0,-,2.6,0.0,24,D
1962,2021 07 14 09 00,0.2,-,3.5,0.0,24,D
1962,2021 07 15 09 00,0.0,-,4.5,0.0,24,D
1962,2021 07 16 09 00,0.0,-,5.6,0.0,24,D
1962,2021 07 17 09 00,1.4,-,5.3,0.0,24,D
1962,2021 07 18 09 00,10.8,-,0.0,4.5,24,D
1962,2021 07 19 09 00,10.2,-,0.0,9.1,24,D
1962,2021 07 20 09 00,1.6,-,0.0,0.5,24,D
1962,2021 07 21 09 00,0.0,-,1.1,0.0,24,D
1962,2021 07 22 09 00,13.2,-,0.0,11.1,24,D
1962,2021 07 23 09 00,1.0,-,0.1,0.0,24,D
1962,2021 07 24 09 00,0.4,-,0.7,0.0,24,D
1962,2021 07 25 09 00,0.0,-,1.8,0.0,24,D
1962,2021 07 26 09 00,19.2,-,0.0,16.3,24,D
1962,2021 07 27 09 00,7.2,-,0.0,6.1,24,D
1962,2021 07 28 09 00,2.2,-,0.0,1.1,24,D
1962,2021 07 29 09 00,0.4,-,0.7,0.0,24,D
1962,2021 07 30 09 00,0.0,-,1.7,0.0,24,D
1962,2021 07 31 09 00,0.2,-,2.6,0.0,24,D
1962,2021 08 01 09 00,0.0,-,3.7,0.0,24,D
1962,2021 08 02 09 00,1.8,-,3.6,0.0,24,D
1962,2021 08 03 09 00,3.2,-,2.1,0.0,24,D
1962,2021 08 04 09 00,2.0,-,1.7,0.0,24,D
1962,2021 08 05 09 00,1.2,-,2.2,0.0,24,D
1962,2021 08 06 09 00,0.4,-,3.5,0.0,24,D
1962,2021 08 07 09 00,22.2,-,0.0,17.0,24,D
1962,2021 08 08 09 00,1.4,-,0.3,0.0,24,D
1962,2021 08 09 09 00,4.6,-,0.0,2.6,24,D
1962,2021 08 10 09 00,0.4,-,1.3,0.0,24,D
1962,2021 08 11 09 00,0.6,-,2.4,0.0,24,D
1962,2021 08 12 09 00,0.0,-,4.1,0.0,24,D
1962,2021 08 13 09 00,1.2,-,4.6,0.0,24,D
1962,2021 08 14 09 00,1.6,-,4.7,0.0,24,D
1962,2021 08 15 09 00,1.0,-,5.3,0.0,24,D
1962,2021 08 16 09 00,0.6,-,6.4,0.0,24,D
1962,2021 08 17 09 00,0.2,-,7.9,0.0,24,D
1962,2021 08 18 09 00,12.4,-,0.0,2.8,24,D
1962,2021 08 19 09 00,2.2,-,0.0,0.5,24,D
1962,2021 08 20 09 00,2.0,-,0.0,0.3,24,D
1962,2021 08 21 09 00,0.4,-,1.3,0.0,24,D
1962,2021 08 22 09 00,0.0,-,3.0,0.0,24,D
